"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "Cluster" "scenario"
"X.153.25.63.25.1" -1011.96454119081 -225.097077218519 -14.3033599556577 -4.0124219373002 2.20593746842821 -23.7482735539681 23.6421868287577 7.68265944089159 1.1504020197666 -0.327605390495471 3 "Control"
"X.149.75.64.75.1" 26.0832079202933 -36.2645634660194 80.0693439759191 -32.802235988829 17.1203717545911 -38.2772236965225 15.7123037605323 -7.09207008304148 5.12286942169616 1.78665380604449 2 "Control"
"X.149.25.64.25.1" 69.4195746530949 -69.6687421264338 80.108642720952 -21.8202727558213 -7.0649890690049 -21.5835082588537 6.55297253985543 -3.91494981401316 8.70153354374723 1.7088485978129 2 "Control"
"X.133.25.60.75.1" -1117.23756735557 -408.287549000038 -127.964822715935 87.2559397680344 -43.2975379806139 -26.3402195401072 -3.67265752576483 21.3318004398123 0.635434362924809 -3.50260993813593 3 "Control"
"X.114.25.55.25.1" -47.9447091000033 8.11921977674733 72.1201271771623 -56.6491082148706 52.742164855402 7.52425014479446 -12.0237119313961 5.86181383742811 0.979460099246134 -3.95198641805686 2 "Control"
"X.94.75.55.25.1" -497.7317939364 6.36572862616402 95.3094041298549 -38.0663012927115 35.2833508370679 -58.9537414200703 23.7245265538216 -18.8015424906342 5.00553227182603 1.5638612442442 3 "Control"
"X.92.25.51.25.1" -398.948870809966 -103.815857879906 91.0951269580515 -21.1600573079016 -15.9883021740709 -14.5371005602576 2.45798058370117 -0.468509094560901 10.7729654237789 -1.70538687558716 3 "Control"
"X.87.25.55.25.1" -774.516965818958 233.37937742327 44.0994123272551 74.2199728665784 39.4314041696454 -105.857609788563 -18.61891750567 -20.0484530715988 -1.25336597861224 3.07450138909803 1 "Control"
"X.76.25.53.25.1" -960.142829845238 -31.1948928448251 -22.1076176647141 77.3863524206464 4.90449857546401 -75.5092064603083 -8.66082495570131 0.95320819854788 -0.682692449313174 2.12250954284537 3 "Control"
"X26.25.67.25.1" -1078.74813313373 -317.967615002966 -74.5964057575061 43.2676475850814 -23.7131623938837 -19.9644278977808 10.6070458560039 21.3174947791902 -0.387497475730562 0.105996212776404 3 "Control"
"X31.75.67.25.1" -1086.1618652511 -322.704910143782 -79.2610636445833 47.8328342448127 -26.0988692794749 -16.657628443049 9.25893890811133 22.9523929554142 -0.397774575836036 -0.0977716519966599 3 "Control"
"X33.25.66.25.1" -1063.04446126521 -282.38528696614 -64.9696583609494 46.0727978257115 -18.1757029357395 -32.358631286737 10.023236573563 18.3487199137591 -0.761727620012172 1.14652990471354 3 "Control"
"X34.25.60.25.1" 93.1131039679371 -94.5592369587501 94.7535654032069 -11.5304079807692 -16.2254507632123 -21.3282244302184 -11.0952662871038 14.2498549079732 10.4720764364576 -2.60605874672467 2 "Control"
"X38.25.63.25.1" 543.153905956844 -33.785840830847 82.170863573596 11.0709061749644 -18.0497601471062 -32.6370100825304 -16.6649161149692 3.1397059070257 8.80696352484517 2.30577369493786 2 "Control"
"X43.25.61.75.1" -854.424208902302 487.640899322098 21.0962702668182 111.516394432722 31.8062474149917 20.6328404130429 38.6739310609546 13.2956645603908 4.52370349098954 3.81789823867759 1 "Control"
"X60.25.63.75.1" -864.862311620797 54.8578673441094 6.58176018839948 71.623843385055 19.6639163241945 -89.0827154940578 -11.6161000882238 -11.8834170296239 0.265957644432759 1.68904375708322 3 "Control"
"X62.75.58.25.1" 884.570345019659 -90.7197535484867 82.1526693600552 18.5231020751499 -43.7939051928542 -10.6914211951252 -29.903312050515 14.6807082454827 8.88951763392566 5.39290312535485 4 "Control"
"X67.75.61.25.1" -981.201511009604 -194.746341870472 -20.9435047827847 21.2560463502925 0.0797888313621266 -39.7281098110168 15.7230009198638 5.52956279732084 1.28380050766701 -0.0512819535549895 3 "Control"
"X71.25.63.25.1" -955.591593874927 -42.2908478420267 -19.3939310023655 77.7987152955356 7.80378375253047 -90.0388099054536 -6.16884362626385 -1.03207244997478 -0.694124869531579 2.02602246574952 3 "Control"
"X86.25.57.75.1" 738.409258498941 -65.0265090396191 101.017920530802 25.6155535512649 -42.874500761991 -21.7594791822818 -36.5411916750608 12.0665600322799 11.4583532016103 1.37598148936939 4 "Control"
"X102.25.53.25.1" 597.557532073158 -60.3048931318394 105.672014904165 -0.895786286383352 -36.8088876171681 -15.182886481926 -20.1321472437234 5.02009485105991 13.302880115687 1.3175529783732 2 "Control"
"X136.75.51.25.1" -323.738986006827 145.3509605374 146.163106463357 -92.6273973236481 82.4656092922569 -26.1674736714327 2.84807535183923 -19.5951776564028 -1.15117976805035 -2.71940837079518 1 "Control"
"X139.75.53.75.1" -768.741917981186 -125.218452984294 28.9585159514936 -29.0696870773704 19.9876642357213 -32.6194171696637 33.0081278588106 -0.194260975542908 1.26640764791813 2.35665344891076 3 "Control"
"X.156.75.64.75.1" -951.596564974202 -84.0459911067749 -4.93665840683413 3.31943304156049 8.43375853599392 20.831883634008 -30.983313867419 -28.6257920787014 -1.62663614877424 -0.19169317322482 3 "Control"
"X.143.25.65.75.1" -1036.71092132446 -255.162879671088 -17.307349517152 -15.1786249559119 -2.3305400809345 0.183018837654161 23.1479470006522 10.0572298154014 2.09710922293308 -1.02607435352723 3 "Control"
"X.132.25.59.25.1" -950.81253745654 -82.880318446038 44.4141400263003 -53.7185659177322 24.0989912459721 25.6897368828977 -8.18023996890605 -23.0530353434679 -1.00467962247168 1.35278208883407 3 "Control"
"X.104.25.54.75.1" 690.338163087709 -44.8932052585138 94.97930435745 8.29549901829138 -26.2448384267388 -20.289271022015 -26.1706281856663 9.56280798572383 14.9522004145106 3.79135066268301 4 "Control"
"X.90.75.56.25.1" -897.131106935652 -21.9132356270135 -7.90122634576598 60.6735255778145 12.7476573026619 -74.0214164736665 -3.39532934059495 -8.33163293689726 1.37508836550247 1.73700888681654 3 "Control"
"X.84.25.55.25.1" -879.278612822854 -27.7096418119967 15.2285686277365 21.1337139843782 23.8822637768655 -64.3437078112366 7.20011089996922 -10.5659631826799 -0.50075983693879 3.25778367065051 3 "Control"
"X.78.25.53.25.1" -929.077850839614 -139.236293727423 14.2544435826945 -10.8458543478423 16.2182189960352 -34.0166452306488 19.0008719713114 -2.4979952980954 0.944356779394865 1.47789287983295 3 "Control"
"X38.75.63.25.1" -1082.86300179521 -320.090842959009 -83.0033593736567 43.5095134341361 -26.3024731392304 -6.47542342390256 10.4739420534325 21.254400037803 0.368565940901409 0.934720965390293 3 "Control"
"X55.25.65.75.1" -921.764740327031 28.8032844363804 -10.6918671678329 83.5025222967115 12.4714958356318 -89.1805349423787 -13.849181586684 -6.30922203764634 -0.75322219023969 3.08897250753709 3 "Control"
"X67.25.62.25.1" 473.259960594548 -15.3950763312949 88.0284474115827 23.6582485379629 -17.7772776502464 -41.1898043197922 -28.196039053199 0.867717825787622 16.2661792209059 -0.162460532245952 2 "Control"
"X69.75.61.25.1" -979.272076822932 -139.559103028413 1.00030743431995 8.02183693600444 11.3637949523597 -44.9081904495648 15.9094594026515 0.546021613069094 0.423324417157308 2.34810115175841 3 "Control"
"X74.75.63.25.1" -964.648932226932 -47.399242271301 -9.90229116228273 65.4736557719402 10.1566938601672 -80.6907074754553 -6.06790823621026 -3.13980980206673 -0.69285599033553 2.99015524993619 3 "Control"
"X86.75.61.75.1" -407.057915175869 135.592749130272 186.27304073449 -94.0877141405381 69.4725421950258 -67.8534084449204 26.9313950863654 -33.1324431183034 7.40661352511753 -0.869922157921286 1 "Control"
"X106.25.52.75.1" -32.2718494187796 -12.0389430743891 129.805627100493 -9.31364978442639 -17.1835761939762 -19.5182256567391 -19.5956100970993 6.86731269601286 19.6646097830016 -3.36317584826044 2 "Control"
"X154.75.59.25.1" -980.537589957034 -128.40166754261 24.5475369158257 -21.5675454810396 17.1463795893048 -24.0485657114768 16.2040773122284 -0.218489083772594 -0.216366443523189 4.52588918852493 3 "Control"
"X.154.75.64.75.1" -1004.82144624146 -195.985992856895 -2.76451562759542 -22.4621261537167 6.04954462853911 10.5772926592959 6.67301053579778 -5.8382476127956 1.51325877637779 2.13368159847414 3 "Control"
"X.129.25.58.25.1" -706.637103696539 603.054953859604 72.2917195776804 148.22343308897 49.2877248821511 -126.680807491446 -77.6338778787103 -40.120894811303 -2.26688350898091 4.03432730453647 1 "Control"
"X.118.25.62.25.1" -812.382126902952 -18.6702100275191 105.097950771729 -86.0619656429585 52.0342383795975 -39.4061670468022 39.2856584737204 -14.6173751028029 1.61833823855247 3.79244622495173 3 "Control"
"X.111.75.57.75.1" 885.210733517681 -52.1599205638285 57.6207808499441 12.5206376019985 -16.6874778388503 -18.5609000380752 -21.6675059494597 7.01608516324403 17.1226869311296 6.17079958710361 4 "Control"
"X.92.75.52.25.1" -991.752836882727 -201.376522230754 -20.5306837765624 14.4826090449391 1.22732369975217 -25.4849410956668 10.5193447695479 1.71605157649362 2.00860131221682 0.507696400257701 3 "Control"
"X.87.75.55.75.1" -842.468365817919 226.007151195665 27.7709854123994 91.9286888714827 31.0981601724817 -99.9894441589904 -31.5349908741129 -24.7040944989746 -0.0894638906833729 3.94895640748073 3 "Control"
"X.70.75.50.25.1" -998.846092090602 -118.146950966227 -39.499509457186 67.7699964923419 -4.1283334442072 -51.3744471763255 -10.7761084408887 1.02509529217927 -0.0414463389460667 2.22759171420554 3 "Control"
"X.57.25.48.75.1" -1010.87906563211 -140.833753545297 -47.9588564616917 31.3967800920455 -12.3042576267452 29.6243538209462 -41.8919616647958 -23.5760956253023 -1.27456443994686 -1.11576347490173 3 "Control"
"X18.75.65.75.1" -1110.76396793148 -366.694630428929 -103.930691975784 54.7469326797427 -36.1748103215421 4.27011777990255 1.51600720355202 21.9635071304012 0.406081199252642 0.705596321015344 3 "Control"
"X36.75.62.75.1" -583.308859084811 -53.3943643389629 73.3252461843808 -37.8744242499233 25.2615032374977 -37.2211865188501 16.4522517362615 -8.23984657833822 6.25393666831529 1.50741716749104 3 "Control"
"X36.75.64.75.1" -1001.34545850239 -202.201808353759 2.10825722228495 -20.8257285243203 8.3311551646617 -13.7685788045701 21.7705695217422 2.6223467867848 1.35071910071356 1.65610833691253 3 "Control"
"X38.25.60.75.1" 1006.89725320569 -48.5578458615087 0.233290672826767 10.5187264035694 16.9122214008441 -10.2678995418484 -20.830237200605 11.9500459906019 19.0017751481867 3.98935413532712 4 "Control"
"X39.75.66.75.1" -830.259502564745 544.959855314998 36.504956014092 113.192019616745 39.1658391047572 12.1758885336171 34.7655314324427 6.24060329092398 5.10656135789006 3.3362301483363 1 "Control"
"X40.75.57.75.1" 893.27053929911 -96.1847370471922 63.5046090270926 9.84764207402348 -25.0320119613191 -4.57179162569243 -30.1870409019572 21.9494511931013 13.3880069774573 8.94262276450392 4 "Control"
"X45.25.63.75.1" -1069.32094307636 -292.492063974516 -80.3197174706894 54.3992558042339 -23.3977974774239 -18.5426999103492 0.0525652274605372 12.1612854491816 0.700722672989471 0.793877131935407 3 "Control"
"X48.75.63.25.1" -512.906358084565 608.147762818744 74.539254978098 118.812040835653 18.5885508787933 24.4506570446368 16.9387396700332 -2.28244063454722 2.17218690313619 0.364672910135681 1 "Control"
"X50.75.57.75.1" 757.996881726665 -106.697003306414 88.5826967448405 7.39747173181241 -31.966326215402 2.66248261692989 -40.917437255523 32.8711929970471 15.878916555517 4.90155762609842 4 "Control"
"X91.75.59.25.1" -682.707946770532 111.319380492822 176.565379370574 -94.8998779832897 70.80839318153 -61.9089421698087 28.510844390644 -36.2306084974644 7.87975584689322 -1.4040382107238 3 "Control"
"X103.75.52.25.1" 505.510616176769 -77.3644294468785 109.513988745098 -9.80623085006627 -26.6993681338062 -0.739680324222067 -31.9687157756216 22.0559270192356 20.2655228247243 0.987132111155542 2 "Control"
"X137.25.51.75.1" -865.513365844384 -97.6891014958132 40.7735652644415 -17.413535094874 20.9310824935734 -36.8437757697742 15.1571526596713 -11.864226963453 4.70507393107871 -0.104559832339241 3 "Control"
"X.162.25.62.75.1" -799.796709337054 354.914060882667 61.3933398835399 95.4684227152372 43.040272857944 -110.754688816396 -41.8872992222259 -29.8493658175973 -0.592920802847202 3.70271500901621 1 "Control"
"X.127.25.57.75.1" -848.187091591362 258.450376678613 8.39820954692468 136.11457176513 23.5342939626955 -119.434197747934 -52.385752260603 -25.3658634794263 -1.35996602907301 3.83641355908108 1 "Control"
"X.123.75.62.75.1" -790.427709637219 -35.2833545016979 104.084708892797 -91.9537382189265 46.3357725607538 -21.3352107170486 36.4496015114396 -12.9922709200118 3.57949244365062 3.63591433323606 3 "Control"
"X.93.25.55.25.1" -669.428344242496 650.652410673999 56.2704708178226 126.303467199864 36.4442173447721 13.5842817123379 20.3320352065933 -1.92266312779873 4.29008262809952 3.19516235497345 1 "Control"
"X.88.25.52.75.1" -994.158699778099 -131.311786127958 -22.1515544460007 39.0094406108727 3.48997875181439 -41.1940990008541 -2.34714169814864 -5.21390730284554 0.990712704792125 2.34372459819884 3 "Control"
"X.86.25.50.25.1" -794.152933475895 569.609708276215 32.143954029705 123.851591840578 37.0502327534673 9.66756495502416 31.8901629004811 7.30698697153054 4.33741216570673 4.15527992026136 1 "Control"
"X.86.25.51.25.1" -604.359015862623 -93.2048348873747 49.9811200181221 -3.75591923010157 7.81764563616042 -35.3576705011697 -3.11674136360055 -7.08343660027393 9.50579867644332 0.755257190777641 3 "Control"
"X.85.25.50.75.1" -61.9757189270763 -47.5606217663731 108.541301067217 -13.8634785836962 -4.06317038236156 -24.248423151267 -22.7792739912292 8.28521210699498 20.271818961967 -2.13791169201024 2 "Control"
"X17.75.64.75.1" -1108.55690873218 -356.844880746337 -103.356515928157 54.243034598488 -35.4866013207208 9.52053665580595 -1.90687292776194 18.6246690970817 0.418127345258085 1.57612289315741 3 "Control"
"X26.75.63.25.1" -44.8280973983155 169.389539322233 57.8837400140082 -60.528569656172 -15.6254456691106 -36.0591445575076 -10.0350039926918 11.3871318274395 6.93446191258591 10.541273753861 2 "Control"
"X39.75.62.75.1" -1046.75385136352 -257.483993624697 -46.5454271531162 14.8063707111701 -11.1171461418889 -3.52326778289182 10.0338805743751 9.96541397140603 0.261678833067168 3.53514940612289 3 "Control"
"X64.75.59.25.1" 433.670905417769 -69.0900792422995 110.833394628401 2.03949062426938 -21.5400508277637 -8.34475217951269 -43.163786667389 23.6693128569014 23.5468579414021 -0.99770275322588 2 "Control"
"X66.25.61.25.1" 869.156013453133 -26.6612887618713 55.3326991220637 35.1754313169643 -14.4708280364055 -33.514698672155 -36.9988013204207 6.32595582218458 23.0858487063603 2.42354970172057 4 "Control"
"X71.75.65.75.1" -873.631014787464 156.512246424394 47.6840479379485 57.7647307800001 36.2157855127951 -97.5915139371712 -17.9324308829777 -23.1651757688206 0.188892949330041 3.84670205007472 3 "Control"
"X74.75.62.25.1" -238.543559866104 77.0208519137083 62.676154103894 21.055663766346 40.7471183082726 -74.1691810934181 -14.1561889278448 -6.3593404974534 2.44914850068545 0.356415945112312 2 "Control"
"X97.25.55.75.1" 226.252269398397 -37.1878104867336 112.618359256456 -4.24361790091934 -9.57125556244613 -21.4693959262372 -32.3450350487518 11.5983345129754 22.3890233056896 -1.59549020375248 2 "Control"
"X.106.75.58.75.1" -934.954206848094 -117.155979681784 20.0173138278115 -16.0511258362594 18.2018846283988 -22.303872482383 13.3907520175831 -9.49007767180414 2.01721611883967 3.62921618292772 3 "Control"
"X.95.75.52.75.1" 1048.51606472352 -54.3236941277474 17.8263363380497 21.3093561534495 -3.37417454624009 -14.8423151759249 -22.3900745168643 9.5149707532386 20.5358198043241 7.8527055087006 4 "Control"
"X27.25.62.75.1" 24.6009008293674 139.519727792403 51.8232497714098 -54.9985366664011 -7.01267931896469 -35.9129693335535 -12.881101625584 18.9257574900954 4.47365336439237 12.1300355118881 2 "Control"
"X39.25.64.25.1" -283.002028914616 -55.5282555984891 59.7053716177409 -19.1410644401975 18.1476115138844 -27.3825270131671 -1.94369320129264 -4.72911811950621 11.8552254845557 0.91099617180753 2 "Control"
"X44.25.62.25.1" -1053.39289103227 -277.066828511366 -62.147678873085 27.0918773224547 -16.7609698404492 -0.320999857938116 0.910621218867584 6.79065972654863 0.202707427353009 3.3502493509973 3 "Control"
"X46.25.62.75.1" 294.443000776145 -21.9973571611627 73.4722397051132 0.805278461116816 3.74503556508699 -23.5747807269239 -22.7357521458255 6.20330894262609 19.6058348280586 2.15272651914252 2 "Control"
"X77.75.62.25.1" -963.586543153912 -86.9554868941709 -7.23061177807543 38.2253562083444 11.546408807059 -52.5967201247454 -7.26821988091623 -12.7069920799096 0.764539978632817 2.83002175183059 3 "Control"
"X82.25.61.75.1" 547.60083937021 14.4104464695134 89.7274895578675 41.9739078497455 -2.6748352966814 -46.1403102270176 -55.4685827932103 13.4811786475036 23.5926266081099 -2.87374302349041 2 "Control"
"X85.75.58.75.1" 839.143057857069 -19.4653386194147 59.2203331568948 34.9149484304496 -6.43376357899745 -31.323370864042 -43.7901580481702 14.4357284013475 22.767551668019 2.85096933349363 4 "Control"
"X108.25.51.25.1" 173.04530148977 71.8786159870803 125.095083754555 -85.5827888348642 59.1185355152411 -27.4628193970506 20.0846747563962 -8.80345870485952 7.22161522123387 5.8608276830153 2 "Control"
"X160.75.56.75.1" -1036.09391153335 -176.764682887943 -65.0828018066735 50.2051356641999 -17.8189867772685 36.7461594807972 -46.6674099865454 -22.2891282293593 -1.38285236545049 -0.87217861180007 3 "Control"
"X163.25.56.25.1" -1053.19656691576 -257.828966358987 -38.3819041571968 5.37663703328282 -9.17945359440192 9.55617638194236 7.58699520427046 5.36340105809829 1.60076766444559 1.68951277507064 3 "Control"
"X.126.25.60.25.1" -808.844933060639 -35.6839964088762 101.505874501145 -103.469182612002 48.4193129901204 -2.11117982309687 35.5287826175761 -16.5385037347884 3.72508857381712 3.53923868348845 3 "Control"
